DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2011/06/29 14:10:50.40,43.4350,-71.3507,12.04,1.85,ML,14,239,16,0.31,NE,
2011/07/05 15:50:02.19,41.5145,-72.6443,4.07,1.38,ML,8,312,8,0.13,NE,
2011/07/05 17:04:33.99,42.5563,-71.5288,2.79,0.80,ML,5,252,6,0.07,NE,
2011/07/06 06:37:50.91,40.0920,-74.9787,5.00,0.43,ML,8,196,0,0.07,LD,201107060637
2011/07/06 15:01:35.12,42.5148,-71.7130,1.25,1.07,ML,10,97,11,0.25,NE,
2011/07/13 15:45:02.08,41.3465,-72.7705,6.37,1.78,ML,9,192,10,0.20,NE,
2011/07/19 14:01:40.03,42.4435,-71.7712,2.45,0.80,ML,5,178,6,0.08,NE,
2011/07/19 15:13:38.05,42.8570,-71.7522,0.73,1.10,ML,4,148,4,0.12,NE,
2011/07/22 11:59:48.36,39.9720,-76.3887,3.98,1.02,ML,10,182,0,0.13,LD,201107221159
2011/07/22 15:34:08.46,42.5355,-71.5278,0.02,1.03,ML,6,246,6,0.27,NE,
2011/07/26 15:44:28.51,42.4702,-71.7102,1.66,1.10,ML,5,183,6,0.10,NE,
2011/07/26 16:54:20.70,42.6537,-74.3365,0.94,1.60,ML,8,187,10,0.34,NE,
2011/07/27 16:05:13.25,42.9798,-71.1867,0.55,1.15,ML,9,141,11,0.48,NE,
2011/07/28 14:53:40.49,43.0733,-74.5580,0.02,1.55,ML,6,245,6,0.59,NE,
2011/07/29 14:30:00.41,42.3158,-71.8845,2.49,0.60,ML,5,185,6,0.08,NE,
2011/07/29 15:45:52.90,42.4783,-71.4845,8.54,0.70,ML,4,189,4,0.08,NE,
2011/08/04 15:45:28.80,42.5378,-71.6970,0.54,1.07,ML,10,125,10,0.59,NE,
2011/08/04 15:49:16.60,42.6433,-71.2993,2.49,1.30,ML,5,298,6,0.20,NE,
2011/08/05 15:35:14.76,42.5370,-71.5293,3.73,1.10,ML,8,239,9,0.08,NE,
2011/08/11 17:48:01.03,42.5208,-73.8055,1.10,1.80,ML,18,86,20,1.04,NE,
2011/08/12 13:54:57.32,42.4965,-71.6628,6.71,1.00,ML,7,135,8,0.35,NE,
2011/08/12 17:53:09.14,42.9667,-75.2123,2.39,1.93,ML,10,158,10,0.55,NE,
2011/08/17 15:42:26.84,35.7575,-83.9638,10.15,1.50,Md,12,117,19,0.06,ET,
2011/08/17 18:02:30.41,41.9367,-71.1572,1.53,0.85,ML,7,282,8,0.11,NE,
2011/08/19 16:55:00.93,41.3517,-72.7780,9.99,1.60,ML,8,191,8,0.21,NE,
2011/08/22 08:00:32.64,41.1307,-80.7078,5.00,2.16,ML,12,139,0,0.21,LD,201108220800
2011/08/22 15:55:15.56,43.2995,-73.6683,5.00,1.42,ML,8,198,11,0.60,NE,
2011/08/22 19:52:20.15,42.6882,-74.0493,17.68,1.65,ML,13,104,0,0.17,LD,201108221952
2011/08/22 21:57:42.46,42.6818,-74.0930,20.30,1.72,ML,18,91,0,0.27,LD,201108222157
2011/08/22 23:14:27.66,42.6882,-74.0962,19.67,1.83,ML,20,83,0,0.29,LD,201108222314
2011/08/22 23:32:17.86,42.7155,-74.4098,0.03,1.62,ML,10,142,14,0.48,NE,
2011/08/23 10:35:17.76,42.6870,-74.0977,21.44,2.20,ML,24,77,0,0.26,LD,201108231035
2011/08/23 19:20:26.01,37.9102,-78.0043,6.00,2.20,Md,9,113,56,0.10,ET,
2011/08/24 02:42:15.20,42.6792,-74.0912,23.46,1.51,ML,14,97,0,0.09,LD,201108240242
2011/08/25 04:06:47.48,37.8923,-77.9638,13.45,2.50,Md,10,113,6,0.12,ET,
2011/08/25 06:37:31.79,37.9532,-77.9922,6.00,2.30,Md,12,112,13,0.14,ET,
2011/08/25 14:46:03.14,42.6877,-74.0937,22.09,1.95,ML,20,70,0,0.23,LD,201108251446
2011/08/25 15:27:47.43,37.9452,-77.8983,4.64,2.40,Md,13,84,10,0.25,ET,
2011/08/25 20:55:53.56,42.6877,-74.0937,20.34,2.49,ML,23,68,0,0.25,LD,201108252055
2011/08/25 22:15:20.92,42.6728,-74.0723,20.00,1.62,ML,8,162,0,0.11,LD,201108252215
2011/08/25 23:00:51.30,42.6773,-74.0910,23.39,1.65,ML,9,103,0,0.10,LD,201108252300
2011/08/26 02:43:57.03,42.6777,-74.0783,20.00,1.56,ML,8,105,0,0.17,LD,201108260243
2011/08/26 03:43:13.40,36.0633,-83.7955,7.60,1.70,Md,16,107,41,0.25,ET,
2011/08/26 04:55:20.20,42.6808,-74.0940,22.87,2.15,ML,20,81,0,0.14,LD,201108260455
2011/08/26 05:59:37.06,42.6675,-74.0692,20.00,1.70,ML,8,153,0,0.13,LD,201108260559
2011/08/26 08:58:17.65,41.4825,-71.5555,4.77,0.93,ML,6,314,8,0.06,NE,
2011/08/26 11:53:21.58,42.6800,-74.0847,21.38,1.79,ML,15,97,0,0.24,LD,201108261153
2011/08/26 14:09:36.53,42.6778,-74.0883,22.79,1.71,ML,10,103,0,0.11,LD,201108261409
2011/08/26 18:02:13.85,42.6872,-74.0920,23.25,1.80,ML,12,96,0,0.11,LD,201108261802
2011/08/26 18:47:03.44,42.6752,-74.0820,21.99,1.77,ML,8,160,0,0.19,LD,201108261847
2011/08/26 18:59:58.58,42.6757,-74.0753,20.00,1.60,ML,6,162,0,0.09,LD,201108261859
2011/08/26 19:22:22.18,42.6807,-74.0640,20.00,1.76,ML,8,162,0,0.30,LD,201108261922
2011/08/26 22:52:21.88,37.9137,-77.9927,3.21,2.10,Md,23,87,7,0.11,ET,
2011/08/27 00:45:39.15,42.6817,-74.0947,23.48,1.80,ML,10,103,0,0.08,LD,201108270045
2011/08/27 07:39:33.70,42.6867,-74.0937,21.12,1.71,ML,8,110,0,0.18,LD,201108270739
2011/08/27 09:02:28.97,37.9397,-77.9888,4.96,2.00,Md,19,80,4,0.10,ET,
2011/08/28 08:39:20.34,42.6755,-74.0955,22.96,1.83,ML,9,197,0,0.09,LD,201108280839
2011/08/28 09:20:20.33,42.6750,-74.0935,23.67,1.97,ML,10,197,0,0.12,LD,201108280920
2011/08/28 20:18:05.37,37.9365,-77.9648,6.65,2.20,Md,21,80,5,0.10,ET,
2011/08/29 01:06:36.08,37.9363,-77.9850,4.61,2.30,Md,29,81,0,0.12,ET,
2011/08/29 03:15:21.62,37.9385,-77.9880,4.18,2.00,Md,28,80,1,0.08,ET,
2011/08/29 04:19:26.35,37.9390,-77.9855,4.42,2.20,Md,23,80,1,0.06,ET,
2011/08/29 23:39:50.33,37.9655,-77.9337,6.27,2.10,Md,30,59,2,0.08,ET,
2011/08/30 13:26:50.80,37.9197,-77.9820,5.80,2.10,Md,29,85,2,0.09,ET,
2011/08/30 19:01:12.04,36.4030,-83.5820,16.32,1.70,Md,20,100,13,0.14,ET,
2011/08/31 13:44:10.48,37.9235,-77.8830,2.07,2.10,Md,28,75,4,0.06,ET,
2011/08/31 15:01:54.88,37.9523,-77.9767,3.56,1.80,Md,21,73,2,0.05,ET,
2011/09/03 21:10:53.32,37.9482,-77.9707,5.42,2.00,Md,25,57,2,0.06,ET,
2011/09/05 16:54:24.51,37.9468,-77.9697,5.20,2.50,Md,38,51,2,0.14,ET,
2011/09/06 09:03:16.81,37.9235,-77.8798,2.58,2.10,Md,32,78,4,0.07,ET,
2011/09/06 21:17:53.63,37.9368,-77.9645,6.16,2.00,Md,22,80,2,0.07,ET,
2011/09/07 05:56:43.65,37.9593,-77.9457,6.07,2.10,Md,28,59,3,0.08,ET,
2011/09/09 16:30:03.31,41.3435,-72.7947,5.00,1.78,ML,9,191,9,0.25,NE,
2011/09/14 08:38:17.08,36.4258,-82.4858,13.27,1.90,Md,18,153,29,0.09,ET,
2011/09/16 16:17:39.50,37.9365,-77.9868,4.56,2.10,Md,17,82,1,0.05,ET,
2011/09/17 08:33:08.26,37.9275,-77.9882,5.00,2.00,Md,27,85,1,0.08,ET,
2011/09/17 12:42:34.73,37.9418,-77.9780,5.05,1.90,Md,22,68,1,0.05,ET,
2011/09/17 18:37:37.74,37.9745,-77.8273,3.11,2.10,Md,19,93,8,0.05,ET,
2011/09/18 08:43:03.00,37.9522,-77.9415,3.13,2.10,Md,30,71,3,0.08,ET,
2011/09/19 04:58:43.56,37.9770,-77.8303,2.08,2.00,Md,27,92,7,0.07,ET,
2011/09/19 15:29:41.00,37.9150,-78.0022,3.24,1.80,Md,22,93,2,0.05,ET,
2011/09/19 20:33:12.65,37.9762,-77.8290,2.98,2.20,Md,24,93,8,0.04,ET,
2011/09/23 17:08:10.48,42.5607,-71.5202,1.00,0.97,ML,8,150,9,0.29,NE,
2011/09/26 01:06:10.84,41.1150,-80.6823,5.00,2.39,ML,18,92,0,0.21,LD,201109260106
2011/09/30 00:52:38.71,41.1347,-80.6845,5.00,2.48,ML,17,138,0,0.26,LD,201109300052
2011/09/30 18:19:22.36,42.9047,-74.2052,5.01,1.37,ML,8,239,10,0.14,NE,
2011/10/05 06:18:49.20,37.9352,-77.9928,3.71,2.50,Md,24,87,1,0.05,ET,
2011/10/05 15:46:30.48,42.5243,-71.6968,0.99,1.47,ML,8,111,9,0.14,NE,
2011/10/06 22:42:39.30,37.9462,-77.8537,1.12,2.10,Md,25,90,5,0.07,ET,
2011/10/07 01:12:37.16,43.4547,-71.7290,0.03,0.77,ML,9,132,16,0.20,NE,
2011/10/07 13:07:23.80,42.6982,-74.3673,6.49,1.50,ML,15,188,18,0.36,NE,
2011/10/09 15:53:24.12,37.9480,-77.9772,3.48,2.40,Md,27,61,2,0.06,ET,
2011/10/10 01:04:53.30,37.9190,-77.9660,5.00,2.20,ML,15,,,0.44,NEI,201110102004
2011/10/10 14:52:55.29,40.6287,-76.3568,0.02,2.07,ML,5,194,9,0.07,NE,
2011/10/12 17:32:35.93,43.0807,-73.8200,4.35,0.97,ML,6,321,8,0.09,NE,
2011/10/12 17:36:05.72,42.8093,-71.4618,9.47,1.07,ML,5,294,6,0.01,NE,
2011/10/14 00:37:03.94,35.7885,-83.8225,17.72,1.90,Md,17,183,21,0.07,ET,
2011/10/17 15:29:50.65,42.9115,-74.1190,2.42,1.38,ML,8,232,14,0.14,NE,
2011/10/17 15:45:24.92,42.5080,-71.7147,0.91,1.00,ML,5,205,5,0.67,NE,
2011/10/19 00:02:44.91,37.9380,-77.9888,4.60,2.30,Md,24,79,1,0.08,ET,
2011/10/20 15:48:01.59,42.9438,-74.1417,4.98,1.42,ML,9,126,15,0.27,NE,
2011/10/20 22:41:10.82,41.1253,-80.7040,6.39,2.23,ML,19,139,0,0.19,LD,201110202241
2011/10/21 15:33:19.53,42.5565,-71.5250,0.03,0.70,ML,6,252,6,0.28,NE,
2011/10/21 18:03:10.43,43.0920,-73.7892,5.08,0.87,ML,5,324,6,0.06,NE,
2011/10/25 05:38:28.06,37.9597,-77.9445,6.27,2.00,Md,22,86,3,0.05,ET,
2011/10/26 02:34:04.51,36.2067,-83.2897,6.80,1.70,Md,10,115,21,0.38,ET,
2011/10/27 17:04:41.33,43.4218,-73.6505,0.04,0.98,ML,8,125,11,0.42,NE,
2011/10/27 19:42:00.93,43.2193,-71.3995,24.11,1.38,ML,12,123,14,0.70,NE,
2011/10/28 16:15:03.10,41.3613,-72.8103,7.80,1.82,ML,13,183,19,0.15,NE,
2011/10/28 16:39:00.29,43.1028,-71.3900,9.53,1.17,ML,7,221,8,0.11,NE,
2011/11/03 12:50:31.88,37.9472,-77.9665,6.09,2.30,Md,25,56,2,0.06,ET,
2011/11/06 06:01:14.72,35.9018,-83.5403,8.41,1.10,Md,15,174,39,0.20,ET,
2011/11/08 01:36:47.96,35.5638,-83.9455,21.14,2.00,Md,25,178,15,0.09,ET,
2011/11/14 16:32:55.86,42.5580,-71.5033,1.35,1.00,ML,6,255,6,0.14,NE,
2011/11/19 20:12:24.35,37.9415,-77.9895,3.18,2.40,Md,29,87,1,0.07,ET,
2011/11/20 01:06:37.51,37.9425,-77.9912,3.84,2.30,Md,24,88,1,0.07,ET,
2011/11/21 01:06:23.00,37.9507,-77.9680,5.05,1.80,Md,23,81,2,0.07,ET,
2011/11/21 01:17:02.57,37.9515,-77.9692,5.17,1.90,Md,23,81,2,0.07,ET,
2011/11/21 05:25:25.00,37.9427,-78.1293,5.25,2.10,Md,22,130,9,0.09,ET,
2011/11/23 07:09:33.83,37.9447,-77.9860,2.60,2.00,Md,23,86,1,0.06,ET,
2011/11/25 06:47:28.25,41.1240,-80.6772,5.00,2.12,ML,22,93,0,0.24,LD,201111250647
2011/11/28 09:29:04.50,43.3658,-79.7617,5.00,1.97,ML,14,189,0,0.23,LD,201111280929
2011/11/28 21:10:59.59,43.4342,-78.3098,5.00,2.01,ML,12,164,0,0.20,LD,201111282110
2011/11/30 02:29:24.34,37.9273,-77.9847,4.61,2.10,Md,25,84,1,0.06,ET,
2011/11/30 06:07:25.33,42.5782,-71.1575,6.95,0.80,ML,9,201,13,0.11,NE,
2011/12/02 17:56:42.13,37.9457,-77.9802,3.69,1.60,Md,21,74,1,0.05,ET,
2011/12/05 05:34:28.83,42.3587,-72.6263,11.22,1.40,ML,15,109,18,0.39,NE,
2011/12/05 05:41:28.60,37.9577,-78.0002,1.19,1.90,Md,25,69,2,0.04,ET,
2011/12/05 05:43:56.71,42.3697,-72.6243,5.85,0.77,ML,8,171,10,0.41,NE,
2011/12/09 22:10:55.07,37.7707,-77.6427,16.23,2.20,Md,25,222,12,0.07,ET,
2011/12/12 06:47:48.06,37.9690,-77.8845,2.76,2.10,Md,25,84,3,0.06,ET,
2011/12/12 21:57:00.43,37.9588,-77.9987,1.31,2.00,Md,28,65,2,0.05,ET,
2011/12/14 14:17:31.98,37.9725,-77.8790,0.90,2.00,Md,26,86,3,0.06,ET,
2011/12/17 03:42:55.79,37.9497,-77.9650,5.62,1.80,Md,22,81,2,0.09,ET,
2011/12/24 06:24:58.81,41.1225,-80.7047,5.00,2.47,ML,20,233,0,0.23,LD,201112240624
2011/12/24 07:30:05.00,37.9168,-78.0042,4.18,2.00,Md,26,89,2,0.09,ET,
2012/01/08 14:25:55.84,37.9252,-77.9877,4.55,1.90,Md,25,99,1,0.05,ET,
2012/01/12 22:02:24.01,43.4150,-71.6913,0.04,1.36,ML,12,147,18,0.26,NE,
2012/01/13 22:29:35.12,41.1245,-80.6923,5.79,2.12,ML,11,139,0,0.19,LD,201201132229
2012/01/13 23:18:05.35,37.8832,-77.9838,5.47,2.30,Md,24,90,6,0.06,ET,
2012/01/18 13:08:29.11,37.9512,-77.9560,1.19,2.50,Md,25,74,3,0.08,ET,
2012/01/18 14:19:55.18,37.9098,-77.9957,5.45,2.00,Md,26,88,3,0.08,ET,
2012/01/18 21:03:21.65,37.9337,-77.9797,4.89,2.50,Md,29,83,0,0.06,ET,
2012/01/27 01:59:25.06,42.4392,-72.5998,5.05,1.29,ML,16,109,21,0.41,NE,
2012/01/28 01:57:53.76,37.9447,-77.9907,2.82,1.70,Md,18,101,1,0.04,ET,
2012/02/11 21:52:12.15,42.3585,-72.2678,1.24,0.35,ML,5,215,7,0.11,NE,
2012/02/13 09:13:02.31,42.4132,-71.5312,1.05,0.30,ML,8,112,8,0.26,NE,
2012/02/24 11:37:26.71,37.8648,-78.0080,1.24,1.70,Md,18,147,6,0.04,ET,
2012/02/27 01:59:04.12,37.7820,-77.5608,12.70,1.90,Md,20,237,18,0.04,ET,
2012/02/28 05:15:00.28,37.9198,-77.9945,3.67,1.80,Md,22,129,2,0.06,ET,
2012/03/01 20:03:54.44,36.0807,-83.5668,6.86,1.50,Md,18,105,29,0.19,ET,
2012/03/07 08:00:57.63,37.9602,-77.9870,2.04,1.60,Md,17,84,3,0.07,ET,
2012/03/07 08:52:33.37,37.9510,-77.9655,5.56,1.70,Md,19,90,2,0.07,ET,
2012/03/08 08:03:36.97,36.2445,-83.6208,14.66,1.40,Md,16,108,16,0.13,ET,
2012/03/16 11:51:06.70,43.1480,-73.5660,4.88,1.23,ML,8,140,12,0.19,NE,
2012/03/16 18:30:48.11,37.5033,-78.1718,7.78,2.20,Md,21,178,48,0.16,ET,
2012/03/21 09:11:04.55,42.4208,-74.5533,4.45,1.40,ML,11,101,14,0.26,NE,
2012/03/23 02:37:22.19,42.7535,-77.8553,2.00,2.49,ML,22,73,0,0.25,LD,201203230237
2012/03/29 18:38:22.58,37.9270,-77.9857,4.72,1.70,Md,19,85,1,0.09,ET,
2012/03/31 14:07:52.21,41.5733,-72.3535,6.47,1.03,ML,8,300,8,0.12,NE,
2012/04/03 19:00:54.09,37.9103,-77.9960,6.22,2.40,Md,25,88,3,0.08,ET,
2012/04/07 09:45:15.93,41.4495,-72.3660,2.00,1.25,ML,8,198,12,0.24,NE,
2012/04/08 23:15:13.07,41.5757,-72.3880,5.25,0.55,ML,6,301,7,0.12,NE,
2012/04/11 04:39:12.73,35.7975,-83.8380,19.38,2.30,Md,24,86,16,0.14,ET,
2012/04/26 05:04:37.34,37.9098,-78.0023,4.56,1.70,Md,15,180,3,0.05,ET,
2012/05/01 14:58:15.07,37.9960,-77.5428,9.35,2.10,Md,23,147,15,0.12,ET,
2012/05/02 08:36:35.94,37.9230,-77.9883,4.44,1.70,Md,15,146,1,0.04,ET,
2012/05/27 05:18:09.10,41.6413,-72.3827,2.13,0.98,ML,9,171,11,0.26,NE,
2012/06/04 12:05:01.69,37.6957,-78.0145,9.40,2.00,Md,22,243,12,0.06,ET,
2012/06/08 21:59:37.75,37.9470,-78.0105,3.93,1.80,Md,19,128,3,0.06,ET,
2012/06/16 15:50:24.76,37.9370,-77.9922,4.22,1.80,Md,18,119,1,0.09,ET,
2012/07/01 09:04:11.39,37.9748,-77.8240,1.35,2.00,Md,17,102,8,0.05,ET,
2012/07/02 15:11:51.99,35.8105,-83.9433,18.18,1.90,Md,22,105,14,0.12,ET,
2012/07/03 08:11:11.36,37.1293,-83.5807,9.47,1.90,Md,19,257,65,0.18,ET,
2012/07/17 02:25:44.04,40.8925,-74.5697,2.00,1.11,ML,11,102,0,0.11,LD,201207170225
2012/07/17 06:28:05.90,37.7467,-77.7527,9.83,1.90,Md,15,173,9,0.05,ET,
2012/07/18 08:04:09.89,40.8987,-74.5877,2.00,1.14,ML,13,166,0,0.15,LD,201207180804
2012/07/31 04:43:01.14,37.8180,-77.8620,5.00,,Unk,9,,,0.93,NEI,201207312010
2012/08/10 04:51:49.77,36.3690,-83.5467,0.00,1.60,Md,16,85,8,0.22,ET,
2012/08/21 17:52:29.98,35.7092,-82.8512,4.01,2.20,Md,29,45,37,0.26,ET,
2012/08/23 15:57:35.76,41.1163,-74.2287,5.24,1.18,ML,14,101,0,0.20,LD,201208231557
2012/08/26 09:03:59.07,37.1760,-83.5512,14.27,2.00,Md,26,120,42,0.29,ET,
2012/08/28 14:28:55.59,36.8000,-83.1550,18.84,2.40,Md,20,121,33,0.10,ET,
2012/09/07 07:24:42.81,41.2312,-74.2020,2.00,1.30,ML,12,119,0,0.11,LD,201209070724
2012/09/07 21:56:35.10,41.8640,-83.0760,5.10,2.50,ML,18,,,1.36,NEI,201209071067
2012/09/08 00:58:27.37,41.0318,-73.5498,0.74,1.61,ML,18,206,23,0.45,NE,
2012/09/15 09:51:16.66,39.5093,-77.1900,6.03,2.21,ML,19,118,0,0.26,LD,201209150951
2012/09/18 12:35:57.58,43.1992,-71.4885,6.27,1.45,ML,11,114,14,0.60,NE,
2012/09/30 08:59:04.51,39.6587,-76.4243,10.00,1.70,ML,12,148,0,0.23,LD,201209300859
2012/10/01 03:34:06.66,35.6500,-83.6043,9.06,1.80,Md,15,123,19,0.38,ET,
2012/10/04 09:10:52.75,42.8387,-71.6942,5.14,1.30,ML,15,87,21,0.40,NE,
2012/10/07 13:39:13.76,37.7220,-77.7553,15.12,2.20,Md,7,225,29,0.08,ET,
2012/10/08 05:28:43.59,37.3088,-83.5047,9.71,2.30,Md,25,88,37,0.23,ET,
2012/10/26 04:34:58.46,43.3555,-78.6342,5.00,2.45,ML,14,123,0,0.28,LD,201210260434
2012/10/29 11:49:05.10,35.6108,-82.0008,7.03,0.00,Md,25,71,29,0.15,ET,
2012/11/04 07:38:34.53,41.2270,-73.3583,0.80,1.40,ML,10,191,20,0.42,NE,
2012/11/06 12:24:07.42,42.3677,-72.6640,4.83,2.02,ML,20,110,27,0.31,NE,
2012/11/10 17:51:24.52,37.1410,-83.0528,15.50,2.10,Md,25,124,7,0.15,ET,
2012/11/10 18:37:07.84,37.1437,-83.0565,13.46,2.50,Md,32,72,7,0.26,ET,
2012/11/10 22:06:52.16,37.1543,-83.0525,14.39,2.30,Md,32,90,7,0.25,ET,
2012/11/11 10:27:37.92,42.9937,-71.1517,4.36,0.67,ML,9,216,10,0.45,NE,
2012/11/23 05:13:19.97,39.7893,-75.0158,5.00,2.17,ML,34,218,0,0.27,LD,201211230513
2012/11/24 14:56:04.80,35.9128,-83.4973,8.80,2.50,Md,26,72,12,0.19,ET,
2012/11/28 00:52:02.40,37.5780,-83.1080,19.60,2.00,Mc,13,,,0.00,TEI,201211281002
2012/12/02 18:05:32.17,36.2850,-83.5433,11.26,1.70,Md,14,96,8,0.06,ET,
2012/12/09 04:43:43.07,41.5840,-71.6143,3.01,1.05,ML,6,307,6,0.22,NE,
2012/12/10 03:54:39.16,43.4392,-74.0148,4.31,1.71,ML,15,141,0,0.19,LD,201212100354
2012/12/30 14:57:04.31,42.4707,-71.9817,4.89,0.60,ML,5,207,6,0.06,NE,

