EVENTID  ,REPORTER ,STA  ,LAT     ,LON      ,ELEV   ,CHN,DIST  ,BAZ  ,ISCPHASE,REPPHASE,DATE      ,TIME       ,RES  ,TDEF,AMPLITUDE,PER  ,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,AUTHOR   ,TYPE  ,MAG 
   834449,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  3.53,202.0,PN      ,P/PKP   ,1967-06-13,19:09:51.07,  1.3,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,PHI  , 39.9589, -75.1750,    5.0,???,  3.74,141.0,PN      ,P/PKP   ,1967-06-13,19:09:56.00,  2.6,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  3.75,119.0,PN      ,P/PKP   ,1967-06-13,19:09:55.00,  1.5,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,FOR  , 40.8631, -73.8856,   24.0,???,  3.84,121.0,PN      ,P/PKP   ,1967-06-13,19:09:54.00, -0.8,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  3.96,167.0,PN      ,P/PKP   ,1967-06-13,19:09:56.05,  0.1,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,AAM  , 42.3012, -83.6567,  172.0,???,  4.05,263.0,PN      ,P/PKP   ,1967-06-13,19:10:07.00,  9.2,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,GEO  , 38.9000, -77.0667,   29.0,???,  4.11,167.0,PN      ,P/PKP   ,1967-06-13,19:10:03.03,  4.6,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,WES  , 42.3847, -71.3221,   60.0,???,  5.12, 94.0,PN      ,P/PKP   ,1967-06-13,19:10:12.02, -0.8,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834449,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  5.94,197.0,PN      ,P/PKP   ,1967-06-13,19:10:22.06, -2.0,True,         ,     ,ISC      ,1967-06-13,19:08:53.80, 42.9200, -78.2300,  5.0,      ISC,mb    , 4.0
   834450,ISC      ,WES  , 42.3847, -71.3221,   60.0,???,  5.17, 93.0,PN      ,P/PKP   ,1967-06-13,19:10:13.06, -3.9,True,         ,     ,ROC      ,1967-06-13,19:08:57   , 42.9000, -78.3000,  0.0,      ROC,M     , 4.0
   828457,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  0.97,101.0,PN      ,P/PKP   ,1967-12-16,12:23:51.09, -4.1,True,         ,     ,ISC      ,1967-12-16,12:23:38.70, 37.4000, -81.6200, 33.0,      ISC,mb    , 3.8
   828457,ISC      ,CHC  , 35.9028, -79.0506,  149.0,???,  2.54,125.0,PN      ,P/PKP   ,1967-12-16,12:24:18.01, -0.3,True,         ,     ,ISC      ,1967-12-16,12:23:38.70, 37.4000, -81.6200, 33.0,      ISC,mb    , 3.8
   828457,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  2.58, 30.0,PN      ,P/PKP   ,1967-12-16,12:24:18.02, -0.8,True,         ,     ,ISC      ,1967-12-16,12:23:38.70, 37.4000, -81.6200, 33.0,      ISC,mb    , 3.8
   828457,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???,  2.61,237.0,PN      ,P/PKP   ,1967-12-16,12:24:19.06,  0.1,True,         ,     ,ISC      ,1967-12-16,12:23:38.70, 37.4000, -81.6200, 33.0,      ISC,mb    , 3.8
   828457,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  3.91, 64.0,PN      ,P/PKP   ,1967-12-16,12:24:43.05,  5.7,True,         ,     ,ISC      ,1967-12-16,12:23:38.70, 37.4000, -81.6200, 33.0,      ISC,mb    , 3.8
   824777,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  0.22, 87.0,P*      ,P/PKP   ,1968-03-08,05:38:21.05, -3.1,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   824777,ISC      ,CHC  , 35.9028, -79.0506,  149.0,???,  1.85,133.0,PN      ,P/PKP   ,1968-03-08,05:38:50.09,  3.0,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   824777,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???,  3.17,248.0,PN      ,P/PKP   ,1968-03-08,05:39:08.04,  1.5,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   824777,ISC      ,GEO  , 38.9000, -77.0667,   29.0,???,  3.33, 58.0,PN      ,P/PKP   ,1968-03-08,05:39:05.00, -4.1,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   824777,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  3.37, 56.0,PN      ,P/PKP   ,1968-03-08,05:39:12.00,  2.3,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   824777,ISC      ,MLF  , 39.1374, -84.2774,  238.0,???,  3.42,306.0,PN      ,P/PKP   ,1968-03-08,05:39:09.05, -0.9,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   824777,ISC      ,CLE  , 41.4888, -81.5321,  328.0,???,  4.33,352.0,PN      ,P/PKP   ,1968-03-08,05:39:30.07,  7.3,True,         ,     ,ISC      ,1968-03-08,05:38:18   , 37.2000, -80.7000, 31.0,    USCGS,mb    , 3.9
   814040,ISC      ,PHI  , 39.9589, -75.1750,    5.0,???,  0.31,289.0,P*      ,P/PKP   ,1968-12-10,09:12:54.06,  1.6,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,OGD  , 41.0875, -74.5958, -367.0,???,  1.21,  6.0,PN      ,P/PKP   ,1968-12-10,09:13:07.05, -0.1,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  1.33, 30.0,PN      ,P/PKP   ,1968-12-10,09:13:09.00, -0.2,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,SFO  , 41.1962, -74.2600,  300.0,???,  1.41, 17.0,PN      ,P/PKP   ,1968-12-10,09:13:10.05,  0.1,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,NLM  , 39.0324, -76.9805,  114.0,???,  1.89,245.0,PN      ,P/PKP   ,1968-12-10,09:13:16.08, -0.4,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,NHB  , 39.0016, -77.0837,   91.0,???,  1.97,245.0,PN      ,P/PKP   ,1968-12-10,09:13:18.08,  0.4,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  1.98,247.0,PN      ,P/PKP   ,1968-12-10,09:13:18.05,  0.0,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,VIL  , 39.0209, -77.1887,    0.0,???,  2.04,246.0,PN      ,P/PKP   ,1968-12-10,09:13:19.05,  0.1,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   814040,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  3.99,268.0,PN      ,P/PKP   ,1968-12-10,09:14:43.04, 56.3,True,         ,     ,ISC      ,1968-12-10,09:12:46   , 39.8600, -74.7900, 23.0,         ,      ,    
   810151,ISC      ,FOR  , 40.8631, -73.8856,   24.0,???,  0.25, 75.0,P*      ,P/PKP   ,1969-04-25,00:14:51.00,  2.0,True,         ,     ,ISC      ,1969-04-25,00:14:41.90, 40.8000, -74.2000, 33.0,         ,      ,    
   810151,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  0.30, 47.0,P*      ,P/PKP   ,1969-04-25,00:14:50.00,  0.3,True,         ,     ,ISC      ,1969-04-25,00:14:41.90, 40.8000, -74.2000, 33.0,         ,      ,    
   810151,ISC      ,OGD  , 41.0875, -74.5958, -367.0,???,  0.41,310.0,P*      ,P/PKP   ,1969-04-25,00:14:52.02,  1.0,True,         ,     ,ISC      ,1969-04-25,00:14:41.90, 40.8000, -74.2000, 33.0,         ,      ,    
   810151,ISC      ,SFO  , 41.1962, -74.2600,  300.0,???,  0.41,355.0,PN      ,P/PKP   ,1969-04-25,00:14:50.05, -0.6,True,         ,     ,ISC      ,1969-04-25,00:14:41.90, 40.8000, -74.2000, 33.0,         ,      ,    
   810151,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  2.85,233.0,PN      ,P/PKP   ,1969-04-25,00:15:23.05, -2.5,True,         ,     ,ISC      ,1969-04-25,00:14:41.90, 40.8000, -74.2000, 33.0,         ,      ,    
   810151,ISC      ,ROC  , 43.1245, -77.5923,  155.0,???,  3.43,314.0,PN      ,P/PKP   ,1969-04-25,00:15:34.07,  0.4,True,         ,     ,ISC      ,1969-04-25,00:14:41.90, 40.8000, -74.2000, 33.0,         ,      ,    
   809211,ISC      ,VIL  , 39.0209, -77.1887,    0.0,???,  0.89,121.0,Pg      ,P/PKP   ,1969-05-22,15:00:08.00, -0.2,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  0.92,118.0,Pg      ,P/PKP   ,1969-05-22,15:00:10.02,  1.4,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,NHB  , 39.0016, -77.0837,   91.0,???,  0.97,119.0,Pg      ,P/PKP   ,1969-05-22,15:00:11.03,  1.5,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,NLM  , 39.0324, -76.9805,  114.0,???,  1.03,115.0,P*      ,P/PKP   ,1969-05-22,15:00:12.02,  1.4,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  1.39,277.0,P*      ,P/PKP   ,1969-05-22,15:00:15.07, -1.3,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  2.87,219.0,PN      ,P/PKP   ,1969-05-22,15:00:41.08,  3.4,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,SFO  , 41.1962, -74.2600,  300.0,???,  3.46, 59.0,PN      ,P/PKP   ,1969-05-22,15:00:46.08,  0.1,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  3.60, 64.0,PN      ,P/PKP   ,1969-05-22,15:00:50.00,  1.3,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   809211,ISC      ,ROC  , 43.1245, -77.5923,  155.0,???,  3.67,  7.0,PN      ,P/PKP   ,1969-05-22,15:00:50.00,  0.3,True,         ,     ,ISC      ,1969-05-22,14:59:50.50, 39.4800, -78.1700,  0.0,         ,      ,    
   807026,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???,  0.68,257.0,P       ,P/PKP   ,1969-07-13,21:51:19.04, -5.8,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  2.71, 65.0,P       ,P/PKP   ,1969-07-13,21:51:57.00,  2.8,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,MLF  , 39.1374, -84.2774,  238.0,???,  3.09,349.0,P       ,P/PKP   ,1969-07-13,21:52:00.05,  0.9,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,CHC  , 35.9028, -79.0506,  149.0,???,  3.61, 92.0,P       ,P/PKP   ,1969-07-13,21:52:17.00, 10.0,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  4.51, 37.0,P       ,P/PKP   ,1969-07-13,21:52:23.00,  3.3,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,CLE  , 41.4888, -81.5321,  328.0,???,  5.60, 15.0,P       ,P/PKP   ,1969-07-13,21:52:48.01, 13.1,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,VIL  , 39.0209, -77.1887,    0.0,???,  5.80, 58.0,P       ,P/PKP   ,1969-07-13,21:52:31.00, -6.8,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,GEO  , 38.9000, -77.0667,   29.0,???,  5.83, 59.0,P       ,P/PKP   ,1969-07-13,21:52:37.00, -1.2,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,NHB  , 39.0016, -77.0837,   91.0,???,  5.86, 58.0,P       ,P/PKP   ,1969-07-13,21:52:31.08, -6.9,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  5.86, 58.0,P       ,P/PKP   ,1969-07-13,21:52:55.02, 16.6,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,NLM  , 39.0324, -76.9805,  114.0,???,  5.95, 59.0,P       ,P/PKP   ,1969-07-13,21:52:32.08, -7.1,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,ROC  , 43.1245, -77.5923,  155.0,???,  8.36, 31.0,P       ,P/PKP   ,1969-07-13,21:53:20.04,  6.8,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   807026,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  8.97, 54.0,P       ,P/PKP   ,1969-07-13,21:53:24.00,  2.0,True,         ,     ,ISC      ,1969-07-13,21:51:12   , 36.1000, -83.5000, 38.0,      ISC,mb    , 3.5
   802459,ISC      ,NAV  , 37.3167, -80.7931,  610.0,???,  0.13,132.0,Pg      ,P/PKP   ,1969-11-20,01:00:12.09,  2.2,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,PUV  , 37.0257, -80.8158,  652.0,???,  0.38,169.0,Pg      ,P/PKP   ,1969-11-20,01:00:17.03,  1.5,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  0.43,116.0,Pg      ,P/PKP   ,1969-11-20,01:00:17.06,  0.8,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,CHC  , 35.9028, -79.0506,  149.0,???,  2.10,134.0,PN      ,P/PKP   ,1969-11-20,01:00:46.07,  2.1,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  2.35, 18.0,PN      ,P/PKP   ,1969-11-20,01:00:50.02,  2.0,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???,  3.10,243.0,PN      ,P/PKP   ,1969-11-20,01:01:00.00,  1.1,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,MLF  , 39.1374, -84.2774,  238.0,???,  3.17,304.0,PN      ,P/PKP   ,1969-11-20,01:01:02.01,  2.3,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,VIL  , 39.0209, -77.1887,    0.0,???,  3.35, 60.0,PN      ,P/PKP   ,1969-11-20,01:01:07.08,  5.4,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,GEO  , 38.9000, -77.0667,   29.0,???,  3.38, 63.0,PN      ,P/PKP   ,1969-11-20,01:01:07.03,  4.5,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,NHB  , 39.0016, -77.0837,   91.0,???,  3.41, 61.0,PN      ,P/PKP   ,1969-11-20,01:01:07.00,  3.7,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  3.41, 60.0,PN      ,P/PKP   ,1969-11-20,01:01:07.04,  4.2,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,NLM  , 39.0324, -76.9805,  114.0,???,  3.50, 61.0,PN      ,P/PKP   ,1969-11-20,01:01:07.09,  3.4,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,CLE  , 41.4888, -81.5321,  328.0,???,  4.11,353.0,PN      ,P/PKP   ,1969-11-20,01:01:14.04,  1.2,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,BGO  , 41.3781, -83.6592,  212.0,???,  4.51,333.0,PN      ,P/PKP   ,1969-11-20,01:01:19.04,  0.6,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,AAM  , 42.3012, -83.6567,  172.0,???,  5.33,338.0,PN      ,P/PKP   ,1969-11-20,01:01:29.08, -0.7,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,SCB  , 43.7167, -79.2333,  153.0,???,  6.44, 11.0,PN      ,P/PKP   ,1969-11-20,01:01:46.00, -0.1,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,FOR  , 40.8631, -73.8856,   24.0,???,  6.46, 55.0,PN      ,P/PKP   ,1969-11-20,01:01:46.00, -0.5,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  6.52, 54.0,PN      ,P/PKP   ,1969-11-20,01:01:46.00, -1.3,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   802459,ISC      ,WES  , 42.3847, -71.3221,   60.0,???,  8.89, 53.0,P       ,P/PKP   ,1969-11-20,01:02:17.00, -3.4,True,         ,     ,ISC      ,1969-11-20,01:00:08.10, 37.4000, -80.9100,  3.0,      ISC,mb    , 4.2
   800960,ISC      ,BED  , 38.8200, -77.0089,    0.0,???,  0.90, 37.0,PN      ,P/PKP   ,1969-12-11,23:44:57.06,  0.3,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,VIL  , 39.0209, -77.1887,    0.0,???,  1.00, 23.0,PN      ,P/PKP   ,1969-12-11,23:45:00.03,  1.6,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,NHB  , 39.0016, -77.0837,   91.0,???,  1.02, 28.0,PN      ,P/PKP   ,1969-12-11,23:45:00.00,  1.0,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  1.05, 25.0,PN      ,P/PKP   ,1969-12-11,23:45:00.00,  0.6,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,NLM  , 39.0324, -76.9805,  114.0,???,  1.09, 31.0,PN      ,P/PKP   ,1969-12-11,23:45:00.08,  0.8,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  2.33,248.0,PN      ,P/PKP   ,1969-12-11,23:45:18.01,  0.3,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,NAV  , 37.3167, -80.7931,  610.0,???,  2.57,253.0,PN      ,P/PKP   ,1969-12-11,23:45:19.00, -2.2,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   800960,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???,  5.72,250.0,PN      ,P/PKP   ,1969-12-11,23:47:02.04, 56.7,True,         ,     ,ISC      ,1969-12-11,23:44:41   , 38.1000, -77.7000, 33.0,         ,      ,    
   796051,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  0.76,117.0,Pg      ,P/PKP   ,1970-05-27,18:00:00.00, -0.3,True,         ,     ,ISC      ,1970-05-27,17:59:45   , 39.4000, -78.0000,  0.0,         ,      ,    
   796051,ISC      ,NHB  , 39.0016, -77.0837,   91.0,???,  0.82,119.0,Pg      ,P/PKP   ,1970-05-27,18:00:04.08,  3.5,True,         ,     ,ISC      ,1970-05-27,17:59:45   , 39.4000, -78.0000,  0.0,         ,      ,    
   796051,ISC      ,NLM  , 39.0324, -76.9805,  114.0,???,  0.87,115.0,Pg      ,P/PKP   ,1970-05-27,18:00:05.08,  3.4,True,         ,     ,ISC      ,1970-05-27,17:59:45   , 39.4000, -78.0000,  0.0,         ,      ,    
   796051,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  2.90,222.0,PN      ,P/PKP   ,1970-05-27,18:00:32.08, -0.5,True,         ,     ,ISC      ,1970-05-27,17:59:45   , 39.4000, -78.0000,  0.0,         ,      ,    
   796051,ISC      ,OGD  , 41.0875, -74.5958, -367.0,???,  3.08, 56.0,PN      ,P/PKP   ,1970-05-27,18:00:36.00,  0.2,True,         ,     ,ISC      ,1970-05-27,17:59:45   , 39.4000, -78.0000,  0.0,         ,      ,    
   794855,ISC      ,PAL  , 41.0055, -73.9079,   66.0,???,  2.57,303.0,PN      ,P/PKP   ,1970-06-25,16:09:40.00,  1.6,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,WES  , 42.3847, -71.3221,   60.0,???,  2.77,356.0,PN      ,P/PKP   ,1970-06-25,16:09:40.08, -0.4,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,PHI  , 39.9589, -75.1750,    5.0,???,  3.18,277.0,PN      ,P/PKP   ,1970-06-25,16:09:50.05,  3.4,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,KTZ  , 40.5117, -75.7800,  148.0,???,  3.72,285.0,PN      ,P/PKP   ,1970-06-25,16:09:56.00,  1.2,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,WSC  , 39.0505, -77.1237,  120.0,???,  4.73,265.0,PN      ,P/PKP   ,1970-06-25,16:10:08.01, -1.0,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  6.86,273.0,PN      ,P/PKP   ,1970-06-25,16:10:38.07, -0.4,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  7.72,255.0,PN      ,P/PKP   ,1970-06-25,16:10:48.06, -2.7,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,CLE  , 41.4888, -81.5321,  328.0,???,  8.18,287.0,P       ,P/PKP   ,1970-06-25,16:10:57.02, -0.4,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,AAM  , 42.3012, -83.6567,  172.0,???,  9.89,290.0,P       ,P/PKP   ,1970-06-25,16:11:18.00, -3.3,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794855,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???, 11.11,255.0,P       ,P/PKP   ,1970-06-25,16:11:36.05, -1.5,True,         ,     ,ISC      ,1970-06-25,16:08:54.80, 39.6200, -71.0700,  0.0,      ISC,mb    , 5.0
   794130,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  1.33, 72.0,P*      ,P/PKP   ,1970-07-30,08:49:20.01,  0.6,True,         ,     ,ISC      ,1970-07-30,08:48:54   , 36.8000, -82.0000,  0.0,    USCGS,mb    , 3.8
   794130,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???,  2.06,246.0,PN      ,P/PKP   ,1970-07-30,08:49:29.02, -1.0,True,         ,     ,ISC      ,1970-07-30,08:48:54   , 36.8000, -82.0000,  0.0,    USCGS,mb    , 3.8
